,id,breed
15364,n02093647_2673,bedlington_terrier
15365,n02106166_2198,border_collie
15366,n02102177_1567,welsh_springer_spaniel
15367,n02093754_5297,border_terrier
15368,n02088094_7229,afghan_hound
15369,n02086079_8826,pekinese
15370,n02093859_3320,kerry_blue_terrier
15371,n02093754_2887,border_terrier
15372,n02089867_614,walker_hound
15373,n02113799_6740,standard_poodle
15374,n02107142_7237,doberman
15375,n02116738_6283,african_hunting_dog
15376,n02086240_9293,shih
15377,n02091831_1495,saluki
15378,n02105251_5630,briard
15379,n02109047_5618,great_dane
15380,n02108000_143,entlebucher
15381,n02087394_11149,rhodesian_ridgeback
15382,n02087394_11442,rhodesian_ridgeback
15383,n02112018_1611,pomeranian
15384,n02091134_682,whippet
15385,n02096585_169,boston_bull
15386,n02107142_10647,doberman
15387,n02093647_21,bedlington_terrier
15388,n02089078_2935,black
15389,n02106550_4063,rottweiler
15390,n02089867_655,walker_hound
15391,n02087046_4129,toy_terrier
15392,n02088094_8362,afghan_hound
15393,n02111129_4878,leonberg
15394,n02091467_3205,norwegian_elkhound
15395,n02089973_504,english_foxhound
15396,n02085936_2627,maltese_dog
15397,n02097298_6681,scotch_terrier
15398,n02097298_4701,scotch_terrier
15399,n02091032_1396,italian_greyhound
15400,n02102973_220,irish_water_spaniel
15401,n02088238_13709,basset
15402,n02115641_2871,dingo
15403,n02087046_1520,toy_terrier
15404,n02088364_4070,beagle
15405,n02101556_5318,clumber
15406,n02108422_3641,bull_mastiff
15407,n02110063_838,malamute
15408,n02105505_1225,komondor
15409,n02091831_2391,saluki
15410,n02092002_5335,scottish_deerhound
15411,n02093647_252,bedlington_terrier
15412,n02108422_568,bull_mastiff
15413,n02107574_2259,greater_swiss_mountain_dog
15414,n02090721_969,irish_wolfhound
15415,n02108000_1885,entlebucher
15416,n02105056_5726,groenendael
15417,n02096437_1125,dandie_dinmont
15418,n02092002_2129,scottish_deerhound
15419,n02110958_5069,pug
15420,n02088364_13214,beagle
15421,n02096177_1000,cairn
15422,n02105412_3416,kelpie
15423,n02091244_4778,ibizan_hound
15424,n02108422_3711,bull_mastiff
15425,n02108000_1881,entlebucher
15426,n02095889_2134,sealyham_terrier
15427,n02097130_234,giant_schnauzer
15428,n02105251_8540,briard
15429,n02108551_7788,tibetan_mastiff
15430,n02104365_5670,schipperke
15431,n02095570_2972,lakeland_terrier
15432,n02099267_2608,flat
15433,n02113023_2919,pembroke
15434,n02090622_6372,borzoi
15435,n02093754_4072,border_terrier
15436,n02105412_2803,kelpie
15437,n02088238_305,basset
15438,n02089078_464,black
15439,n02106662_6088,german_shepherd
15440,n02098105_637,soft
15441,n02108000_987,entlebucher
15442,n02108000_2110,entlebucher
15443,n02100877_295,irish_setter
15444,n02089973_2905,english_foxhound
15445,n02096294_7370,australian_terrier
15446,n02094433_2401,yorkshire_terrier
15447,n02111500_648,great_pyrenees
15448,n02110806_757,basenji
15449,n02094114_838,norfolk_terrier
15450,n02094114_2169,norfolk_terrier
15451,n02094258_1691,norwich_terrier
15452,n02095570_3102,lakeland_terrier
15453,n02085936_8867,maltese_dog
15454,n02091635_1408,otterhound
15455,n02110185_14594,siberian_husky
15456,n02097298_8322,scotch_terrier
15457,n02113712_9013,miniature_poodle
15458,n02094258_2116,norwich_terrier
15459,n02096051_2954,airedale
15460,n02109047_5936,great_dane
15461,n02093991_114,irish_terrier
15462,n02088364_15370,beagle
15463,n02088094_13742,afghan_hound
15464,n02100735_3942,english_setter
15465,n02085620_7,chihuahua
15466,n02085782_1039,japanese_spaniel
15467,n02091467_878,norwegian_elkhound
15468,n02104365_4107,schipperke
15469,n02088632_2736,bluetick
15470,n02101556_1680,clumber
15471,n02109525_6593,saint_bernard
15472,n02092002_15010,scottish_deerhound
15473,n02102040_3157,english_springer
15474,n02115913_2524,dhole
15475,n02087046_4338,toy_terrier
15476,n02102177_4024,welsh_springer_spaniel
15477,n02106662_22394,german_shepherd
15478,n02113978_737,mexican_hairless
15479,n02111500_4187,great_pyrenees
15480,n02092002_7314,scottish_deerhound
15481,n02087046_7214,toy_terrier
15482,n02085782_3019,japanese_spaniel
15483,n02099267_997,flat
15484,n02090721_2170,irish_wolfhound
15485,n02091467_7315,norwegian_elkhound
15486,n02116738_8696,african_hunting_dog
15487,n02112137_7340,chow
15488,n02101388_4333,brittany_spaniel
15489,n02097474_4875,tibetan_terrier
15490,n02110185_11396,siberian_husky
15491,n02110627_1446,affenpinscher
15492,n02110063_17073,malamute
15493,n02110806_4218,basenji
15494,n02090622_10355,borzoi
15495,n02109047_7156,great_dane
15496,n02105855_15263,shetland_sheepdog
15497,n02115913_1288,dhole
15498,n02100877_2481,irish_setter
15499,n02093647_2932,bedlington_terrier
15500,n02085782_2874,japanese_spaniel
15501,n02085936_5789,maltese_dog
15502,n02105251_5677,briard
15503,n02104029_3756,kuvasz
15504,n02107312_4979,miniature_pinscher
15505,n02105641_12889,old_english_sheepdog
15506,n02100735_7874,english_setter
15507,n02086240_4669,shih
15508,n02096051_2517,airedale
15509,n02108422_767,bull_mastiff
15510,n02105641_1647,old_english_sheepdog
15511,n02102040_639,english_springer
15512,n02102318_234,cocker_spaniel
15513,n02097130_1032,giant_schnauzer
15514,n02097047_610,miniature_schnauzer
15515,n02106030_10377,collie
15516,n02098413_6162,lhasa
15517,n02097047_37,miniature_schnauzer
15518,n02091134_17608,whippet
15519,n02109525_14999,saint_bernard
15520,n02102040_5449,english_springer
15521,n02091635_4446,otterhound
15522,n02093428_5814,american_staffordshire_terrier
15523,n02095314_2932,wire
15524,n02088238_7553,basset
15525,n02098286_3432,west_highland_white_terrier
15526,n02098286_3151,west_highland_white_terrier
15527,n02115913_4082,dhole
15528,n02094433_3117,yorkshire_terrier
15529,n02092002_6621,scottish_deerhound
15530,n02102318_11805,cocker_spaniel
15531,n02090379_1382,redbone
15532,n02098413_5638,lhasa
15533,n02115641_12544,dingo
15534,n02105641_7650,old_english_sheepdog
15535,n02085936_3698,maltese_dog
15536,n02107683_5663,bernese_mountain_dog
15537,n02111500_514,great_pyrenees
15538,n02086240_1958,shih
15539,n02104029_133,kuvasz
15540,n02112350_7157,keeshond
15541,n02100877_4898,irish_setter
15542,n02113712_212,miniature_poodle
15543,n02093859_2124,kerry_blue_terrier
15544,n02094114_1330,norfolk_terrier
15545,n02107683_3382,bernese_mountain_dog
15546,n02112018_5700,pomeranian
15547,n02085620_6399,chihuahua
15548,n02093647_2420,bedlington_terrier
15549,n02102177_2666,welsh_springer_spaniel
15550,n02091134_17872,whippet
15551,n02089078_141,black
15552,n02090622_8634,borzoi
15553,n02090721_649,irish_wolfhound
15554,n02112350_8469,keeshond
15555,n02097130_2907,giant_schnauzer
15556,n02089867_3892,walker_hound
15557,n02088364_13128,beagle
15558,n02106550_6286,rottweiler
15559,n02085620_588,chihuahua
15560,n02093428_1767,american_staffordshire_terrier
15561,n02090622_5045,borzoi
15562,n02089867_2142,walker_hound
15563,n02088632_108,bluetick
15564,n02109047_282,great_dane
15565,n02095889_6232,sealyham_terrier
15566,n02085620_4673,chihuahua
15567,n02102318_11072,cocker_spaniel
15568,n02102318_5690,cocker_spaniel
15569,n02088466_5025,bloodhound
15570,n02096437_708,dandie_dinmont
15571,n02097298_2792,scotch_terrier
15572,n02101388_4875,brittany_spaniel
15573,n02098105_2066,soft
15574,n02107683_3760,bernese_mountain_dog
15575,n02097474_5765,tibetan_terrier
15576,n02088466_4731,bloodhound
15577,n02099429_1950,curly
15578,n02102973_4794,irish_water_spaniel
15579,n02096437_2783,dandie_dinmont
15580,n02086240_7170,shih
15581,n02116738_2139,african_hunting_dog
15582,n02109961_930,eskimo_dog
15583,n02099712_6644,labrador_retriever
15584,n02108000_729,entlebucher
15585,n02112137_11261,chow
15586,n02110185_11445,siberian_husky
15587,n02090379_2463,redbone
15588,n02093647_1247,bedlington_terrier
15589,n02097298_161,scotch_terrier
15590,n02113023_1342,pembroke
15591,n02107312_6823,miniature_pinscher
15592,n02086910_2410,papillon
15593,n02110063_1058,malamute
15594,n02097298_2868,scotch_terrier
15595,n02094258_3438,norwich_terrier
15596,n02105056_6661,groenendael
15597,n02099601_3869,golden_retriever
15598,n02113624_3887,toy_poodle
15599,n02099601_1324,golden_retriever
15600,n02097658_9978,silky_terrier
15601,n02095889_1213,sealyham_terrier
15602,n02095570_6093,lakeland_terrier
15603,n02105855_1013,shetland_sheepdog
15604,n02110063_11822,malamute
15605,n02096177_6700,cairn
15606,n02099601_67,golden_retriever
15607,n02110063_12326,malamute
15608,n02111129_2153,leonberg
15609,n02111889_14064,samoyed
15610,n02110627_4607,affenpinscher
15611,n02112706_1368,brabancon_griffon
15612,n02087394_11238,rhodesian_ridgeback
15613,n02097130_1358,giant_schnauzer
15614,n02097474_569,tibetan_terrier
15615,n02111889_4809,samoyed
15616,n02090721_1688,irish_wolfhound
15617,n02113978_870,mexican_hairless
15618,n02106382_2365,bouvier_des_flandres
15619,n02110958_1975,pug
15620,n02088238_9864,basset
15621,n02097209_2382,standard_schnauzer
15622,n02102973_2648,irish_water_spaniel
15623,n02091134_14002,whippet
15624,n02096294_4492,australian_terrier
15625,n02096051_2380,airedale
15626,n02107312_2709,miniature_pinscher
15627,n02086910_2084,papillon
15628,n02104029_4581,kuvasz
15629,n02099712_3963,labrador_retriever
15630,n02112018_869,pomeranian
15631,n02095570_5484,lakeland_terrier
15632,n02096051_2633,airedale
15633,n02112350_3314,keeshond
15634,n02089973_1078,english_foxhound
15635,n02106382_2083,bouvier_des_flandres
15636,n02102177_2852,welsh_springer_spaniel
15637,n02100583_13798,vizsla
15638,n02096585_6567,boston_bull
15639,n02112018_1621,pomeranian
15640,n02105412_3979,kelpie
15641,n02086240_415,shih
15642,n02091831_151,saluki
15643,n02116738_10081,african_hunting_dog
15644,n02096294_4137,australian_terrier
15645,n02115913_1213,dhole
15646,n02113023_2971,pembroke
15647,n02097474_3352,tibetan_terrier
15648,n02096051_6855,airedale
15649,n02102040_571,english_springer
15650,n02095889_4969,sealyham_terrier
15651,n02090721_2860,irish_wolfhound
15652,n02092002_13159,scottish_deerhound
15653,n02107312_7578,miniature_pinscher
15654,n02085620_382,chihuahua
15655,n02088466_8645,bloodhound
15656,n02108089_6429,boxer
15657,n02091635_3048,otterhound
15658,n02106382_3704,bouvier_des_flandres
15659,n02102040_5641,english_springer
15660,n02090721_1706,irish_wolfhound
15661,n02085620_4016,chihuahua
15662,n02098413_2441,lhasa
15663,n02089078_176,black
15664,n02113624_2311,toy_poodle
15665,n02085936_5068,maltese_dog
15666,n02096585_237,boston_bull
15667,n02092002_4555,scottish_deerhound
15668,n02091032_4659,italian_greyhound
15669,n02110185_3328,siberian_husky
15670,n02113023_6702,pembroke
15671,n02105855_18293,shetland_sheepdog
15672,n02096177_2560,cairn
15673,n02093754_5594,border_terrier
15674,n02093647_1071,bedlington_terrier
15675,n02111500_2010,great_pyrenees
15676,n02098105_100,soft
15677,n02091032_5093,italian_greyhound
15678,n02096437_50,dandie_dinmont
15679,n02110063_15580,malamute
15680,n02101388_10527,brittany_spaniel
15681,n02098413_11385,lhasa
15682,n02088466_9792,bloodhound
15683,n02106662_10676,german_shepherd
15684,n02086240_126,shih
15685,n02106030_18345,collie
15686,n02104029_903,kuvasz
15687,n02091134_2193,whippet
15688,n02099849_4636,chesapeake_bay_retriever
15689,n02111277_14689,newfoundland
15690,n02085782_3889,japanese_spaniel
15691,n02110185_8162,siberian_husky
15692,n02088466_7609,bloodhound
15693,n02111500_8178,great_pyrenees
15694,n02097658_10654,silky_terrier
15695,n02102177_3947,welsh_springer_spaniel
15696,n02113799_2369,standard_poodle
15697,n02106166_117,border_collie
15698,n02096177_11883,cairn
15699,n02085936_4262,maltese_dog
15700,n02107908_5002,appenzeller
15701,n02111500_7398,great_pyrenees
15702,n02089867_1546,walker_hound
15703,n02111129_1014,leonberg
15704,n02096177_12507,cairn
15705,n02105505_2156,komondor
15706,n02088466_3333,bloodhound
15707,n02110185_4133,siberian_husky
15708,n02110063_17485,malamute
15709,n02091134_842,whippet
15710,n02097474_5867,tibetan_terrier
15711,n02113023_3495,pembroke
15712,n02105162_5547,malinois
15713,n02112706_2133,brabancon_griffon
15714,n02109961_4801,eskimo_dog
15715,n02095314_504,wire
15716,n02090721_2461,irish_wolfhound
15717,n02105641_313,old_english_sheepdog
15718,n02097658_4420,silky_terrier
15719,n02096177_11135,cairn
15720,n02096051_1736,airedale
15721,n02089078_4024,black
15722,n02111889_1995,samoyed
15723,n02105162_7376,malinois
15724,n02088364_10362,beagle
15725,n02100735_7827,english_setter
15726,n02097658_980,silky_terrier
15727,n02093859_806,kerry_blue_terrier
15728,n02088632_3362,bluetick
15729,n02102177_859,welsh_springer_spaniel
15730,n02088094_899,afghan_hound
15731,n02105412_5983,kelpie
15732,n02105855_13457,shetland_sheepdog
15733,n02105641_4805,old_english_sheepdog
15734,n02092002_6040,scottish_deerhound
15735,n02105412_1757,kelpie
15736,n02098105_1190,soft
15737,n02108089_4002,boxer
15738,n02093859_1127,kerry_blue_terrier
15739,n02109525_13580,saint_bernard
15740,n02088632_2764,bluetick
15741,n02107683_3944,bernese_mountain_dog
15742,n02088094_2062,afghan_hound
15743,n02111277_2411,newfoundland
15744,n02093991_168,irish_terrier
15745,n02094433_1030,yorkshire_terrier
15746,n02100735_5978,english_setter
15747,n02113186_10475,cardigan
15748,n02110627_3032,affenpinscher
15749,n02101006_2918,gordon_setter
15750,n02106662_7168,german_shepherd
15751,n02099429_282,curly
15752,n02101006_3667,gordon_setter
15753,n02110063_12843,malamute
15754,n02098105_2157,soft
15755,n02102318_11228,cocker_spaniel
15756,n02105162_5913,malinois
15757,n02113624_7448,toy_poodle
15758,n02095570_2304,lakeland_terrier
15759,n02097658_26,silky_terrier
15760,n02099712_8790,labrador_retriever
15761,n02110806_4331,basenji
15762,n02105162_5757,malinois
15763,n02092339_7918,weimaraner
15764,n02105251_8296,briard
15765,n02098413_1522,lhasa
15766,n02087046_5386,toy_terrier
15767,n02110627_3841,affenpinscher
15768,n02102040_5604,english_springer
15769,n02093428_582,american_staffordshire_terrier
15770,n02110627_12973,affenpinscher
15771,n02115641_12981,dingo
15772,n02088094_5080,afghan_hound
15773,n02096177_3650,cairn
15774,n02101388_8914,brittany_spaniel
15775,n02109525_15029,saint_bernard
15776,n02111500_956,great_pyrenees
15777,n02107683_71,bernese_mountain_dog
15778,n02112706_1598,brabancon_griffon
15779,n02098413_5658,lhasa
15780,n02085936_4271,maltese_dog
15781,n02107908_6045,appenzeller
15782,n02085620_11818,chihuahua
15783,n02092002_5668,scottish_deerhound
15784,n02107312_33,miniature_pinscher
15785,n02113186_3857,cardigan
15786,n02102318_10542,cocker_spaniel
15787,n02092002_5652,scottish_deerhound
15788,n02110627_9822,affenpinscher
15789,n02090379_1359,redbone
15790,n02093647_518,bedlington_terrier
15791,n02092002_3494,scottish_deerhound
15792,n02108000_2511,entlebucher
15793,n02110627_13553,affenpinscher
15794,n02085936_16190,maltese_dog
15795,n02093256_1487,staffordshire_bullterrier
15796,n02099849_2250,chesapeake_bay_retriever
15797,n02105162_9188,malinois
15798,n02106166_6879,border_collie
15799,n02088094_2738,afghan_hound
15800,n02085936_16355,maltese_dog
15801,n02101388_3497,brittany_spaniel
15802,n02105641_2905,old_english_sheepdog
15803,n02110185_10175,siberian_husky
15804,n02095889_974,sealyham_terrier
15805,n02113186_2499,cardigan
15806,n02093859_3231,kerry_blue_terrier
15807,n02110627_4542,affenpinscher
15808,n02097474_7808,tibetan_terrier
15809,n02102480_6174,sussex_spaniel
15810,n02106166_2837,border_collie
15811,n02102177_2349,welsh_springer_spaniel
15812,n02099267_3588,flat
15813,n02101556_7521,clumber
15814,n02107142_5144,doberman
15815,n02107683_1542,bernese_mountain_dog
15816,n02108000_1274,entlebucher
15817,n02086240_5957,shih
15818,n02088238_9585,basset
15819,n02099601_2980,golden_retriever
15820,n02098413_1279,lhasa
15821,n02107908_6683,appenzeller
15822,n02085936_1288,maltese_dog
15823,n02102318_9680,cocker_spaniel
15824,n02096294_4535,australian_terrier
15825,n02091831_6451,saluki
15826,n02105641_6272,old_english_sheepdog
15827,n02109047_18490,great_dane
15828,n02093428_11598,american_staffordshire_terrier
15829,n02104365_8919,schipperke
15830,n02115913_5593,dhole
15831,n02098286_1255,west_highland_white_terrier
15832,n02090622_7962,borzoi
15833,n02105855_2933,shetland_sheepdog
15834,n02094114_1826,norfolk_terrier
15835,n02105251_7950,briard
15836,n02104365_10319,schipperke
15837,n02105505_4351,komondor
15838,n02099429_3188,curly
15839,n02107312_5385,miniature_pinscher
15840,n02093991_1179,irish_terrier
15841,n02089078_825,black
15842,n02108422_200,bull_mastiff
15843,n02104365_2981,schipperke
15844,n02108089_10939,boxer
15845,n02093647_3219,bedlington_terrier
15846,n02093991_716,irish_terrier
15847,n02093991_2989,irish_terrier
15848,n02106662_2924,german_shepherd
15849,n02093991_3302,irish_terrier
15850,n02093256_2405,staffordshire_bullterrier
15851,n02113624_2240,toy_poodle
15852,n02095889_107,sealyham_terrier
15853,n02096051_2550,airedale
15854,n02112350_10239,keeshond
15855,n02102040_688,english_springer
15856,n02098413_10590,lhasa
15857,n02090721_2116,irish_wolfhound
15858,n02091467_2723,norwegian_elkhound
15859,n02093256_3812,staffordshire_bullterrier
15860,n02097130_5070,giant_schnauzer
15861,n02115913_1332,dhole
15862,n02108551_2240,tibetan_mastiff
15863,n02099712_7179,labrador_retriever
15864,n02099849_3881,chesapeake_bay_retriever
15865,n02104029_3991,kuvasz
15866,n02110958_9929,pug
15867,n02113624_5459,toy_poodle
15868,n02102318_10020,cocker_spaniel
15869,n02099267_911,flat
15870,n02089973_1375,english_foxhound
15871,n02111129_710,leonberg
15872,n02113023_6226,pembroke
15873,n02085936_20102,maltese_dog
15874,n02102177_2001,welsh_springer_spaniel
15875,n02100583_12090,vizsla
15876,n02089867_3335,walker_hound
15877,n02106166_180,border_collie
15878,n02093754_5170,border_terrier
15879,n02113712_8008,miniature_poodle
15880,n02089973_3307,english_foxhound
15881,n02106662_15813,german_shepherd
15882,n02086079_2766,pekinese
15883,n02090721_272,irish_wolfhound
15884,n02100735_4540,english_setter
15885,n02112706_1419,brabancon_griffon
15886,n02100877_3310,irish_setter
15887,n02096051_4220,airedale
15888,n02100877_4159,irish_setter
15889,n02088466_8015,bloodhound
